-1,-1,-1,-1,-1,-1,785,785,785,786,851,851,851,852,853,785,785,785,786,787,820,820,820,787,787,851,852,853,853,853,853,853,853,853,853,853,820,820,820,787,787,787,851,851,851,785,786,787,787,787,787,787,787,787,820,820,820,820,820,820,820,820,820,787,787,787,-1,851,818,785,786,787,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,785,818,818,818,785,785,785,785,786,851,818,818,818,785,785,786,787,853,820,820,820,820,820,820,820,820,820,820,851,852,853,853,853,853,820,820,820,787,787,787,787,787,820,820,820,820,820,820,820,853,853,853,853,853,853,853,853,853,820,820,820,787,787,851,785,785,786,787,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,818,851,851,851,818,818,818,818,785,785,851,851,851,818,818,785,785,785,785,785,786,787,853,853,853,853,853,853,820,820,820,851,852,853,853,853,853,820,820,820,820,820,853,853,853,853,853,853,853,820,820,820,820,820,820,820,851,852,853,853,853,820,820,787,818,785,785,786,787,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,785,851,851,852,853,851,851,851,851,818,818,818,785,785,851,851,818,818,818,818,818,785,785,785,785,786,787,851,852,853,853,853,853,853,853,853,851,852,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,820,820,851,852,853,853,820,851,818,785,786,787,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,818,851,852,853,785,785,785,786,787,851,851,851,818,818,785,785,851,851,851,851,851,818,818,818,818,785,785,785,786,787,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,785,786,787,787,787,787,787,787,787,787,787,787,851,852,853,853,853,851,852,853,853,787,851,785,786,787,-1,-1,-1,-1,-1,-1
-1,-1,-1,785,851,852,853,785,818,818,785,786,787,785,786,787,851,851,818,818,818,818,818,785,785,851,851,851,851,818,818,818,785,785,785,786,787,-1,-1,-1,-1,-1,-1,-1,-1,785,786,787,787,787,820,820,820,820,820,820,820,820,820,820,787,787,787,-1,-1,-1,851,852,853,820,-1,785,786,787,-1,-1,-1,-1,-1,-1
-1,-1,785,785,851,852,853,818,851,851,785,786,787,785,786,787,-1,851,851,851,851,851,851,818,818,785,785,785,785,851,851,851,818,818,818,785,785,786,787,-1,785,786,787,787,787,786,787,787,820,820,853,853,853,853,785,785,785,785,786,787,820,820,820,-1,-1,-1,851,852,853,853,787,785,785,786,787,-1,-1,-1,-1,-1
-1,785,786,818,851,852,853,851,852,853,785,786,787,785,786,787,-1,-1,785,786,787,-1,-1,851,851,818,818,818,818,818,785,785,786,787,851,818,818,785,785,786,818,785,785,786,787,787,820,820,853,853,-1,-1,-1,-1,818,818,818,785,785,786,787,853,853,-1,-1,-1,-1,851,852,853,820,818,785,786,787,-1,-1,-1,-1,-1
-1,785,785,851,852,853,851,852,853,851,785,786,787,785,786,787,787,-1,785,786,787,-1,-1,-1,-1,851,851,785,785,785,818,818,785,786,787,851,851,818,818,785,851,818,818,785,785,786,787,853,-1,-1,-1,-1,-1,-1,851,851,851,818,785,785,786,787,853,-1,-1,-1,-1,-1,851,852,853,851,785,786,787,-1,-1,-1,-1,-1
785,785,818,851,852,853,851,852,853,853,785,786,787,785,786,787,786,787,785,786,787,-1,-1,-1,785,785,785,818,818,818,851,785,785,785,785,785,785,785,785,785,785,851,851,818,818,785,785,786,787,-1,-1,-1,-1,785,851,852,853,851,818,785,785,786,787,-1,-1,-1,-1,-1,-1,851,852,853,785,786,787,-1,-1,-1,-1,-1
785,818,785,851,852,853,851,852,853,852,785,786,787,786,787,820,786,787,785,786,787,-1,-1,785,818,818,818,851,785,785,785,818,818,818,818,818,818,818,818,818,818,818,818,851,851,818,818,785,785,785,785,785,785,818,851,852,853,-1,851,818,785,786,787,-1,-1,-1,-1,-1,-1,818,851,852,785,786,787,-1,-1,-1,-1,-1
785,851,818,851,852,853,851,852,853,-1,785,786,787,786,787,853,786,787,785,786,787,785,785,818,851,851,785,785,818,818,818,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,818,818,818,818,818,818,851,852,853,-1,-1,-1,851,785,785,786,787,-1,-1,-1,-1,-1,851,851,852,785,786,787,-1,-1,-1,-1,-1
818,851,851,852,853,851,852,853,-1,-1,785,786,787,787,820,786,787,820,785,786,785,818,818,851,852,785,818,818,851,851,851,852,853,851,785,786,787,-1,-1,-1,-1,-1,-1,-1,-1,-1,785,851,851,851,851,851,851,852,853,785,786,787,-1,-1,818,785,786,787,-1,-1,-1,785,785,851,852,853,785,785,786,787,-1,-1,-1,-1
851,785,851,852,853,851,852,853,-1,-1,785,786,787,820,853,786,787,853,785,786,818,851,851,852,853,818,851,851,852,853,820,820,820,-1,785,786,787,-1,-1,-1,-1,-1,785,785,785,785,818,818,818,785,786,787,820,785,786,787,785,785,785,785,851,785,786,787,-1,-1,785,818,818,851,852,853,818,785,786,787,-1,-1,-1,-1
852,818,851,852,853,852,853,853,-1,785,786,787,820,853,787,786,787,-1,785,786,851,851,852,853,-1,851,852,853,853,853,853,853,853,-1,785,785,786,787,787,787,785,785,818,818,818,818,851,851,785,786,787,787,853,785,786,787,818,818,818,818,851,818,785,786,787,785,818,851,851,852,853,-1,851,785,786,787,-1,-1,-1,-1
852,851,852,853,851,852,853,786,787,785,786,787,853,853,820,787,820,-1,785,786,851,852,853,787,-1,-1,-1,818,851,851,852,853,-1,-1,785,786,787,820,820,785,818,818,851,851,851,851,852,785,786,787,820,820,-1,785,786,787,851,851,851,851,851,851,785,786,785,818,851,851,852,853,-1,-1,-1,785,786,787,-1,-1,-1,-1
852,851,852,853,851,852,853,787,820,785,786,787,787,853,853,820,853,785,786,787,851,852,853,820,-1,-1,785,851,852,853,-1,-1,785,786,787,787,820,853,785,818,851,851,852,853,-1,-1,785,786,787,820,785,785,785,785,785,785,785,785,785,785,851,852,785,785,818,851,852,853,-1,-1,-1,-1,-1,785,786,787,-1,-1,-1,-1
853,851,852,853,851,852,853,820,785,786,787,820,820,852,853,853,785,786,787,820,853,851,852,853,-1,-1,818,851,852,853,785,786,787,787,820,820,853,785,818,851,852,853,-1,-1,-1,785,785,785,785,785,818,818,818,818,818,818,818,818,818,818,851,852,818,818,851,851,852,853,785,786,787,-1,-1,785,786,787,-1,-1,-1,-1
785,851,852,853,851,852,853,853,785,786,787,853,853,852,853,785,786,787,787,853,-1,851,852,853,785,785,851,852,853,785,786,787,820,820,853,853,785,818,851,852,853,-1,-1,785,785,785,818,818,818,818,851,851,851,851,851,851,851,851,851,851,851,852,851,851,852,853,818,785,786,787,787,787,785,786,787,787,-1,-1,-1,-1
818,851,852,853,851,852,853,-1,785,786,787,787,851,852,853,787,787,787,820,-1,-1,851,852,853,818,818,851,852,853,786,787,820,853,853,785,818,818,851,852,853,-1,-1,-1,818,818,818,851,851,851,851,852,853,820,853,-1,-1,-1,-1,-1,-1,851,852,853,853,787,787,787,787,787,820,820,820,785,786,787,820,-1,-1,-1,-1
851,852,853,851,851,852,853,785,786,787,820,787,851,852,853,820,820,820,853,-1,-1,851,852,785,851,851,852,853,786,787,820,853,-1,785,818,785,851,852,853,787,-1,-1,-1,851,851,851,852,853,786,787,787,820,853,-1,-1,-1,-1,785,785,785,785,785,786,787,820,820,820,820,820,853,853,853,785,786,787,853,-1,-1,-1,-1
851,852,853,851,851,852,853,785,786,787,853,787,851,852,853,853,853,853,-1,-1,-1,-1,785,818,851,852,853,786,787,820,853,-1,785,818,851,818,851,852,853,787,785,785,785,785,786,787,785,786,787,787,820,853,785,785,785,785,785,818,818,818,818,785,785,786,787,853,853,853,853,-1,-1,785,786,787,787,-1,-1,-1,-1,-1
851,852,853,851,851,852,785,786,787,820,786,787,-1,-1,-1,-1,-1,-1,-1,-1,-1,785,818,785,851,852,853,787,820,853,-1,785,818,851,852,851,852,853,787,787,787,787,787,787,787,787,787,787,785,785,785,785,818,818,818,818,818,851,851,851,851,818,785,786,787,-1,-1,-1,-1,-1,-1,785,786,787,820,-1,-1,-1,-1,-1
851,852,853,851,785,786,787,787,820,853,786,787,-1,-1,-1,-1,-1,-1,-1,-1,785,818,851,785,851,852,853,787,853,785,785,818,851,852,853,851,852,853,820,820,820,820,820,820,820,820,785,785,818,818,818,818,851,851,851,851,851,852,853,853,-1,851,785,786,787,-1,-1,-1,-1,-1,785,786,787,787,853,-1,-1,-1,-1,-1
851,852,853,787,787,787,820,820,853,786,787,820,-1,-1,-1,-1,-1,-1,785,785,818,851,852,785,851,852,853,820,785,818,818,851,852,853,-1,851,852,853,853,853,853,853,853,853,853,785,818,818,851,851,851,851,852,853,-1,-1,-1,-1,-1,-1,-1,785,786,787,820,-1,-1,-1,785,786,787,787,820,820,-1,-1,-1,-1,-1,-1
851,852,853,820,820,820,853,853,785,786,787,853,-1,-1,-1,-1,-1,785,818,818,851,852,785,786,851,852,853,853,818,851,851,852,853,-1,-1,-1,-1,-1,785,786,787,785,786,785,785,818,851,851,852,853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,785,786,787,787,853,785,786,787,787,787,820,820,853,853,-1,-1,-1,-1,-1,-1
851,852,853,853,853,853,852,853,787,787,820,-1,-1,-1,-1,-1,785,818,851,851,852,853,785,786,851,852,853,818,851,852,853,-1,-1,-1,-1,-1,-1,-1,785,786,787,785,785,785,818,851,851,852,853,820,787,787,787,787,787,787,787,787,787,787,785,786,787,820,787,787,787,820,820,820,853,853,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,851,852,853,820,787,853,-1,-1,-1,785,785,818,851,852,853,-1,785,786,787,820,785,818,851,852,853,-1,-1,-1,-1,-1,785,785,785,785,786,787,818,818,818,851,852,853,853,853,853,820,820,820,820,820,820,820,820,820,785,786,787,820,853,820,820,820,853,853,853,820,787,787,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,851,852,853,820,-1,-1,-1,785,818,818,851,852,853,-1,785,786,787,785,785,818,851,852,853,-1,-1,-1,-1,785,785,818,818,818,785,786,787,851,851,851,852,853,785,786,851,852,853,853,853,853,853,853,853,853,785,786,787,820,853,853,853,853,853,853,853,853,785,786,787,787,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,851,852,853,853,785,785,785,818,851,851,852,853,-1,-1,785,786,785,818,818,851,852,853,820,-1,-1,785,785,818,818,851,851,851,785,786,787,785,786,787,820,785,786,787,787,820,820,820,820,820,820,787,787,785,786,787,820,853,-1,-1,-1,-1,-1,-1,851,785,786,787,820,820,787,787,-1,-1,-1,917
915,-1,-1,-1,-1,-1,-1,-1,-1,785,818,818,818,851,852,853,-1,-1,-1,-1,785,785,818,851,851,852,853,852,853,787,785,818,818,851,851,852,853,787,785,786,787,785,786,787,785,786,787,787,820,853,853,853,853,853,853,820,785,786,787,820,853,787,787,787,-1,-1,-1,-1,785,785,786,787,853,853,820,820,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,785,785,785,818,851,851,851,852,853,-1,-1,-1,-1,785,786,818,851,852,853,-1,851,852,853,820,818,851,851,852,853,787,787,820,785,786,787,785,786,785,786,787,820,820,853,-1,-1,-1,785,851,852,785,786,787,820,853,787,820,820,820,-1,-1,-1,785,786,787,787,820,851,852,853,853,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,818,818,818,851,852,853,787,787,-1,-1,-1,-1,785,786,785,851,852,853,-1,-1,785,851,852,853,851,852,853,786,787,820,820,785,786,787,787,785,785,786,787,787,853,853,-1,-1,-1,-1,785,785,786,787,787,820,853,820,820,853,853,853,787,-1,785,786,787,820,820,853,818,851,852,853,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,851,851,851,852,853,820,820,820,787,-1,-1,785,785,785,818,851,852,853,785,785,818,851,852,853,853,787,787,787,820,853,853,785,786,787,820,785,786,787,820,820,-1,-1,-1,-1,-1,785,785,786,787,820,820,853,820,853,853,851,852,853,820,785,785,786,787,853,853,818,851,852,853,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,851,852,853,853,853,853,820,787,-1,785,818,818,851,852,853,785,818,818,851,851,852,853,787,820,820,820,853,-1,785,786,787,787,853,785,786,787,853,853,-1,-1,-1,-1,-1,785,785,786,787,853,853,853,853,-1,-1,-1,851,852,785,785,786,787,820,853,851,851,852,853,-1,-1,-1,-1,-1,-1
-1,-1,-1,785,786,787,787,787,787,-1,-1,851,852,853,853,820,785,818,851,851,852,853,785,818,851,851,852,851,852,853,820,787,853,853,-1,-1,785,785,786,785,786,787,787,820,-1,-1,-1,-1,785,785,785,785,786,787,820,787,820,-1,-1,-1,-1,-1,851,785,785,786,787,820,853,818,851,852,853,-1,-1,-1,-1,-1,-1,-1
-1,-1,785,786,787,787,820,820,820,787,787,-1,851,852,853,853,818,851,852,853,785,818,818,851,852,853,820,820,851,852,853,820,787,-1,-1,-1,818,785,785,785,786,787,820,853,-1,785,785,785,818,785,786,787,787,820,853,787,853,-1,-1,-1,-1,785,785,785,786,787,820,853,818,851,852,853,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,785,786,787,820,853,853,853,820,820,787,-1,851,852,853,851,852,853,785,818,851,851,852,853,820,853,853,-1,851,852,853,820,787,787,787,851,785,786,787,787,820,853,785,785,818,818,818,785,786,787,820,820,853,786,787,-1,-1,-1,-1,-1,818,785,786,787,820,853,818,851,852,853,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,785,786,787,853,851,852,853,853,853,820,787,-1,851,852,853,820,-1,818,851,852,853,853,853,853,-1,-1,-1,851,852,853,853,820,820,820,785,786,787,820,820,853,785,818,818,851,851,785,786,787,820,853,853,785,786,787,-1,-1,-1,-1,785,785,786,787,820,853,818,851,852,853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,785,786,787,-1,-1,-1,851,852,853,853,820,787,787,851,852,853,787,851,852,853,-1,-1,-1,-1,-1,-1,-1,-1,851,852,853,853,853,785,786,787,820,853,853,818,818,851,851,851,785,786,787,820,853,-1,-1,785,786,787,-1,-1,785,785,785,786,787,820,853,818,851,851,852,853,-1,-1,-1,-1,-1,785,786,787,-1,-1
-1,-1,785,786,787,-1,-1,-1,-1,851,852,853,853,820,820,787,852,853,820,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,785,786,787,787,820,853,-1,-1,785,851,851,852,785,786,787,820,853,-1,-1,-1,785,785,786,785,785,818,785,786,787,820,853,853,851,851,852,853,-1,-1,-1,-1,-1,-1,818,819,820,-1,-1
-1,-1,785,786,787,-1,-1,-1,-1,-1,851,852,853,853,853,820,787,852,853,787,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,785,786,787,820,820,853,-1,-1,785,818,851,852,785,786,787,820,853,787,-1,-1,-1,818,785,785,818,818,785,786,787,820,853,852,853,851,852,853,-1,-1,-1,-1,-1,-1,-1,851,852,853,-1,-1
-1,-1,785,786,787,-1,-1,-1,-1,-1,-1,-1,-1,851,852,853,820,787,787,820,787,-1,-1,-1,-1,-1,-1,-1,-1,-1,785,786,787,787,820,853,853,-1,-1,785,818,851,785,786,787,787,820,853,786,787,-1,-1,-1,785,786,818,851,785,786,787,820,853,851,852,853,851,852,853,-1,-1,-1,-1,-1,-1,-1,851,852,853,-1,-1
-1,-1,785,786,787,-1,-1,-1,-1,-1,-1,-1,-1,-1,851,852,853,820,820,853,820,787,-1,-1,-1,-1,-1,-1,785,786,787,787,820,820,853,-1,-1,-1,785,818,851,785,786,787,820,820,853,820,786,787,-1,-1,-1,785,785,785,786,787,787,820,853,818,851,852,853,852,853,-1,-1,-1,-1,-1,-1,-1,785,851,852,853,-1,-1
-1,-1,785,786,787,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,851,852,853,853,787,853,820,787,-1,-1,-1,785,786,787,787,820,820,853,853,-1,-1,-1,-1,818,851,785,786,787,820,853,853,787,853,786,787,-1,-1,785,785,818,785,786,787,820,853,-1,851,852,853,852,853,-1,-1,-1,-1,-1,-1,-1,-1,818,851,852,853,-1,-1
-1,-1,785,786,787,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,851,852,853,820,852,853,820,-1,785,786,787,787,787,820,853,853,-1,-1,-1,-1,-1,785,851,785,786,787,820,853,786,787,787,785,786,787,785,785,785,818,785,786,787,820,853,-1,785,851,852,853,852,853,-1,-1,-1,-1,-1,-1,-1,-1,851,851,852,853,-1,-1
-1,-1,785,786,787,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,851,852,853,851,852,853,787,785,786,787,820,820,853,-1,-1,-1,-1,-1,-1,785,785,786,787,787,820,853,786,787,787,820,785,786,787,785,818,818,785,786,787,820,853,-1,-1,818,851,852,853,853,-1,-1,-1,-1,-1,-1,-1,-1,-1,851,852,853,-1,-1,-1
-1,-1,785,786,787,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,851,852,853,851,852,853,820,787,787,820,853,853,-1,-1,-1,-1,-1,-1,785,785,786,787,820,820,853,787,787,820,820,853,785,786,787,818,851,785,786,787,787,853,-1,-1,785,851,852,853,852,853,-1,-1,-1,-1,-1,-1,-1,-1,785,851,852,853,-1,-1,-1
-1,-1,785,786,787,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,785,851,852,853,-1,851,852,853,820,820,853,-1,-1,-1,-1,-1,-1,-1,785,785,786,787,820,853,853,820,820,820,853,853,-1,785,786,787,851,785,786,787,820,820,-1,-1,-1,818,851,852,853,853,-1,-1,-1,-1,-1,-1,-1,-1,-1,818,851,852,853,-1,-1,-1
-1,-1,785,786,787,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,818,851,852,853,-1,-1,851,852,853,853,-1,-1,-1,-1,785,786,787,787,785,786,787,820,853,820,853,853,853,853,-1,-1,-1,785,786,787,785,786,787,787,853,853,-1,-1,-1,851,852,853,852,853,-1,-1,-1,-1,-1,-1,-1,-1,-1,851,852,853,-1,-1,-1,-1
-1,-1,785,786,787,-1,-1,-1,-1,-1,-1,-1,-1,-1,916,-1,851,852,853,-1,-1,-1,-1,-1,-1,785,786,787,787,787,787,787,785,786,787,787,820,853,853,853,-1,-1,-1,-1,-1,-1,785,786,787,785,786,787,787,820,-1,-1,-1,-1,785,851,852,853,853,-1,-1,-1,-1,-1,-1,-1,-1,-1,785,851,852,853,-1,-1,-1,-1
-1,-1,785,786,787,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,851,852,853,787,-1,-1,-1,-1,785,786,787,820,820,820,820,820,785,786,787,820,853,-1,-1,-1,-1,-1,-1,-1,-1,-1,785,786,785,786,787,787,820,853,-1,-1,-1,-1,818,851,852,853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,818,851,852,853,-1,-1,-1,-1
-1,-1,785,786,787,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,851,852,853,820,787,-1,785,786,787,787,787,853,853,853,785,786,787,787,820,853,853,-1,-1,-1,-1,-1,-1,-1,-1,-1,785,785,786,787,787,820,853,-1,-1,-1,-1,785,851,852,853,853,-1,-1,-1,-1,-1,-1,-1,-1,-1,785,851,852,853,-1,-1,-1,-1,-1
-1,-1,785,786,787,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,851,852,853,820,787,786,787,787,820,820,-1,-1,785,786,787,820,820,853,853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,785,786,787,787,820,853,-1,-1,-1,785,785,818,851,852,853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,818,851,852,853,-1,-1,-1,-1,-1
-1,-1,785,786,787,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,851,852,853,820,787,787,820,853,853,785,786,787,787,820,853,853,852,853,787,787,787,787,787,787,787,787,787,787,787,787,787,820,853,-1,785,785,785,785,818,851,852,853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,851,851,852,853,-1,-1,-1,-1,-1
-1,-1,785,785,786,787,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,851,852,853,853,820,820,787,787,787,787,787,787,820,853,-1,851,852,853,820,820,820,820,820,820,820,820,820,820,820,820,820,853,785,785,818,818,785,818,851,852,853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,785,851,852,853,-1,-1,-1,-1,-1,-1
-1,-1,818,785,785,786,787,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,851,852,853,853,820,820,787,820,820,820,853,-1,-1,851,852,853,853,853,853,853,853,853,853,853,853,853,853,853,853,818,818,818,851,851,818,851,852,853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,785,818,851,852,853,-1,-1,-1,-1,-1,-1
-1,-1,851,818,818,785,785,786,787,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,851,852,853,853,853,820,853,853,853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,851,851,851,851,851,851,785,785,851,852,853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,785,818,851,851,852,853,-1,-1,-1,-1,-1,-1
-1,-1,-1,851,851,818,818,785,785,786,787,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,818,785,851,852,853,853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,785,785,818,818,851,852,853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,785,818,851,851,852,853,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,851,851,818,818,785,785,786,787,-1,-1,-1,-1,-1,-1,-1,-1,851,818,785,785,785,786,787,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,785,785,818,818,851,851,852,853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,785,818,851,851,852,853,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,851,851,818,818,785,786,787,-1,-1,-1,-1,-1,-1,-1,-1,851,818,818,818,785,785,786,787,-1,-1,-1,-1,-1,-1,-1,785,785,785,785,785,785,785,785,785,785,785,818,818,851,851,852,853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,785,818,851,851,852,853,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,851,851,785,785,786,787,-1,-1,-1,-1,-1,-1,-1,-1,851,851,851,818,818,785,785,785,785,785,785,785,785,785,818,818,818,818,818,818,818,818,818,818,818,851,851,852,853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,785,818,851,852,853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,818,818,785,786,787,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,851,851,818,818,818,818,818,818,818,818,818,851,851,851,851,851,851,851,851,851,851,851,852,853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,785,818,851,852,853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,851,851,818,785,785,786,787,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,851,851,851,851,851,851,851,851,851,852,853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,785,785,818,851,851,852,853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
